packet_id,benchmark,criterion,provider,label,evidence_refs,evidence_note,confidence
B025,TableBench,Grading rules & tie-breaking,openai,partially-documented,"[{""source_id"":""E002"",""line_start"":119,""line_end"":161},{""source_id"":""E002"",""line_start"":225,""line_end"":267}]","Scripts show how scores are aggregated (metric_eval_engine.compute, counts, totals, percentages rounded to two decimals). However, there is no documentation on leaderboard ranking, tie-breaking policy, or how multiple metrics are combined for final rankings.",high
B025,TableBench,Grading rules & tie-breaking,anthropic,not-documented,"[{""source_id"":""E001"",""line_start"":190,""line_end"":198}]",No tie-breaking or grading rule beyond metric definitions and parse@1/ecr@1 terminology; no mention of handling ties or ambiguous cases.,medium
B025,TableBench,Grading rules & tie-breaking,gemini,not-applicable,"[{""source_id"":""E001"",""line_start"":52,""line_end"":78}]","The tasks use deterministic parsing, exact matches, margins of error, and standard algorithmic metrics without LLM-as-a-judge grading or tie-breaking mechanisms.",medium
B025,TableBench,Predictions->aggregate-score mapping,openai,partially-documented,"[{""source_id"":""E002"",""line_start"":119,""line_end"":151},{""source_id"":""E002"",""line_start"":225,""line_end"":260}]","Code shows mapping from per-instance parsed_result and answer to aggregate metrics via QAMetric.compute and counts for Parse@1/ECR@1/Pass@1, but the internal aggregation behavior of QAMetric (e.g., averaging, weighting) is not visible.",high
B025,TableBench,Predictions->aggregate-score mapping,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":93,""line_end"":267}]","Script explicitly aggregates per-subtype and per-type scores including totals, Parse@1, ECR@1, and metric averages, with output paths defined.",high
B025,TableBench,Predictions->aggregate-score mapping,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":93,""line_end"":167}]","The eval_by_subtype function implements the aggregation of individual prediction results into final percentage metrics (e.g., ECR@1, Pass@1, and Parse@1).",high
B025,TableBench,Sample predictions / trajectories,openai,claimed-but-not-verifiable,"[{""source_id"":""E001"",""line_start"":95,""line_end"":106}]","README points to an example inference result file in eval_examples/inference_results, but its contents are not included in the provided evidence, so example predictions/trajectories cannot be inspected here.",high
B025,TableBench,Sample predictions / trajectories,anthropic,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":106,""line_end"":106}]",README references an example inference result file at eval_examples/inference_results/o3-mini-2025-01-31=TableBench_DP=Example.jsonl.,medium
B025,TableBench,Sample predictions / trajectories,gemini,partially-documented,"[{""source_id"":""E001"",""line_start"":105,""line_end"":106}]","The README mentions that an example inference result file exists at `eval_examples/inference_results/o3-mini-2025-01-31=TableBench_DP=Example.jsonl`, but the actual content of this file is not provided in the packet.",high
B026,WikiTableQuestions,Input/expected-output schema,openai,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":41,""line_end"":46},{""source_id"":""E001"",""line_start"":81,""line_end"":86},{""source_id"":""E001"",""line_start"":81,""line_end"":86},{""source_id"":""E002"",""line_start"":351,""line_end"":369},{""source_id"":""E001"",""line_start"":81,""line_end"":86},{""source_id"":""E001"",""line_start"":185,""line_end"":188}]","README describes TSV fields for questions/answers and .tagged files. Evaluator section specifies prediction file: each line ex_id <tab> item1 <tab> …. evaluator.py parses tagged data (id, targetValue, targetCanon) and predictions accordingly.",high
B026,WikiTableQuestions,Input/expected-output schema,anthropic,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":41,""line_end"":56},{""source_id"":""E002"",""line_start"":346,""line_end"":369}]","README documents TSV fields (id, utterance, context, targetValue) and evaluator.py shows exact parsing of tagged dataset and prediction file format.",high
B026,WikiTableQuestions,Input/expected-output schema,gemini,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":41,""line_end"":45},{""source_id"":""E001"",""line_start"":178,""line_end"":188}]","The schema for both the annotated dataset files (with id, utterance, context, targetValue) and the predictions (ex_id <tab> item1 <tab> item2) is clearly documented.",high
B026,WikiTableQuestions,Metric definition,openai,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":5,""line_end"":45},{""source_id"":""E002"",""line_start"":300,""line_end"":316},{""source_id"":""E002"",""line_start"":55,""line_end"":82}]","evaluator.py docstring defines value types, conversion rules, and when a predicted denotation is correct. check_denotation implementation enforces equal set size and item-wise matching using normalized strings, numbers, or dates.",high
B026,WikiTableQuestions,Metric definition,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":5,""line_end"":46}]","Docstring precisely defines denotation matching rules, normalization steps, and match criteria for strings/numbers/dates.",high
B026,WikiTableQuestions,Metric definition,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":27,""line_end"":46}]","The metric compares the predicted and target sets, requiring equal sizes and exact value matches (string normalization, number equivalence, or date equivalence).",high
B026,WikiTableQuestions,Evaluator implementation available,openai,documented-and-verifiable,"[{""source_id"":""E001"",""line_start"":173,""line_end"":193},{""source_id"":""E002"",""line_start"":1,""line_end"":45},{""source_id"":""E002"",""line_start"":300,""line_end"":369}]","README states evaluator.py is the official evaluator and shows CLI usage. The full implementation is present, including normalization, value parsing, denotation checking, TSV unescaping, and main() that reads tagged data and predictions and computes correctness.",high
B026,WikiTableQuestions,Evaluator implementation available,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":1,""line_end"":369},{""source_id"":""E001"",""line_start"":173,""line_end"":193}]",Full evaluator.py source is provided and README explicitly names it the official evaluator with usage instructions.,high
B026,WikiTableQuestions,Evaluator implementation available,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":1,""line_end"":370}]",The complete Python implementation of the evaluator is provided in E002 (evaluator.py).,high
B026,WikiTableQuestions,Grading rules & tie-breaking,openai,partially-documented,"[{""source_id"":""E002"",""line_start"":12,""line_end"":27},{""source_id"":""E002"",""line_start"":32,""line_end"":45},{""source_id"":""E002"",""line_start"":300,""line_end"":316}]","Rules for matching and correctness of a denotation are explicit. However, how per-example booleans are aggregated into a final numeric score (e.g., averaging, reporting accuracy) is not shown in the provided snippet of main(), leaving a small gap.",medium
B026,WikiTableQuestions,Grading rules & tie-breaking,anthropic,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":300,""line_end"":316}]",check_denotation function defines exact correctness rule: size match plus each target item matching a predicted item; no ties possible given binary correctness.,high
B026,WikiTableQuestions,Grading rules & tie-breaking,gemini,documented-and-verifiable,"[{""source_id"":""E002"",""line_start"":300,""line_end"":317}]","The exact check_denotation function outlines binary correct/incorrect matching rules, with no ties or soft ranking defined.",high
B026,WikiTableQuestions,Predictions->aggregate-score mapping,openai,partially-documented,"[{""source_id"":""E002"",""line_start"":300,""line_end"":316},{""source_id"":""E001"",""line_start"":173,""line_end"":193}]","Evaluator defines when each prediction is correct but the shown code does not include the loop over prediction_path lines or how many correct predictions are turned into an overall score (e.g., sum, mean, printed format). Mapping from per-id correctness to final metric is incomplete.",medium
B026,WikiTableQuestions,Predictions->aggregate-score mapping,anthropic,partially-documented,"[{""source_id"":""E002"",""line_start"":346,""line_end"":369}]",main() reads dataset and predictions but the visible excerpt cuts off before showing final aggregation/accuracy computation across examples.,medium
B026,WikiTableQuestions,Predictions->aggregate-score mapping,gemini,partially-documented,"[{""source_id"":""E002"",""line_start"":346,""line_end"":370}]","The mapping parses files, but the main function's closing code for score accumulation and printing is cut off in the E002 snippet at line 370.",high
B026,WikiTableQuestions,Sample predictions / trajectories,openai,not-documented,"[{""source_id"":""E001"",""line_start"":173,""line_end"":188},{""source_id"":""E002"",""line_start"":351,""line_end"":354}]","README and evaluator.py describe the prediction format textually but no concrete example prediction files, lines, or trajectories are included in the packet.",high
B026,WikiTableQuestions,Sample predictions / trajectories,anthropic,not-documented,"[{""source_id"":""E001"",""line_start"":178,""line_end"":188}]",README describes prediction file format but no actual sample prediction file or trajectory is included in the packet.,medium
B026,WikiTableQuestions,Sample predictions / trajectories,gemini,not-documented,"[{""source_id"":""E001"",""line_start"":1,""line_end"":15}]",No sample predictions or trajectory files are included in the provided packet.,high
